@id,@lon,@lat,name,addr:street,addr:city,addr:country
52219826,-9.4500000,52.0722220,Teernaboul,,,
52219835,-6.8974184,53.4176788,Kilmore,,,
52219840,-6.8036685,53.0196096,Crookstown,,,
52219843,-8.2441704,53.1257307,Green Door Crossroads,,,
52219846,-6.3869351,52.5197096,Raheenduff Cross Roads,,,
52219848,-9.4538890,51.8850000,Slaheny,,,
52219851,-7.5082962,53.2654684,Red Gate,,,
52219854,-6.6483943,52.6954440,Clonegall,,,
52219858,-8.3000000,53.9000000,Ballinameen,,,
52219862,-6.7437671,52.7151298,Milltown Cross Roads,,,
52219866,-7.0195019,52.8923041,Arles,,,
52219871,-6.1962897,53.1226202,White Hall,,,
52219878,-10.3556002,51.8544424,Ballynahow,,,
52219883,-8.5647220,52.8022220,Kilbane,,,
52219894,-7.3026875,52.6022136,Grange,,,
52219902,-6.2614350,53.8395966,Port,,,
52219904,-7.4719933,53.4182187,Killinlahan,,,
52219907,-9.7780560,53.3961110,Gowla,,,
52219909,-8.2733330,52.0975000,Farran,,,
52219917,-6.1933431,53.9983127,The Bush,,,
52219922,-7.2486243,54.1223717,Scotshouse,,,
52219926,-9.6774318,52.4804150,Moneycashen,,,
52219929,-8.8597220,53.2400000,Cloghalarhard,,,
52219935,-7.5249798,53.4088113,Tullaghanmore,,,
52219944,-7.0000246,54.0885353,Lisnalong,,,
52219949,-6.9543120,53.0643963,Rathconnellwood,,,
52219953,-7.5472635,53.2154900,Killurin,,,
52219956,-7.3379011,53.2660341,Ballinagar,,,
52219961,-8.6452780,52.9647220,Caher,,,
52219964,-10.3936110,52.1625000,Ballineanig,,,
52219973,-7.0058330,52.8200000,Rossmore,,,
52219982,-8.8177072,52.0930333,Buggaeen Cross Roads,,,
52219985,-8.9430560,52.3905560,Broken Bridge,,,
52219996,-8.8666670,52.1000000,Tincoora,,,
52220001,-8.6283330,52.1316670,Avondhu,,,
52220006,-6.6256567,52.9294080,Talbotstown Upper,,,
52220010,-8.8059911,53.1567500,Ardrahan,,,
52220015,-7.3482153,52.9144763,Abbeyleix,,,
52220019,-7.2516823,52.4516236,Hugginstown,,,
52220024,-9.3941670,54.0347220,Derryhulagh,,,
52220027,-7.7455560,54.7338890,Meenagolan,,,
52220036,-7.6311110,54.8230560,Holmes’s Town,,,
52220041,-7.1497145,55.2505527,Straruddan,,,
52220048,-8.7016670,52.9861110,Killanena,,,
52220054,-7.9180560,51.9272220,Gortaroo,,,
52220057,-8.3973085,52.1388712,Bloomfield Cross Roads,,,
52220062,-6.9915971,53.2773964,Shanavoola,,,
52220071,-9.5885630,52.7179752,Bealaha,,,
52220076,-7.8321522,54.5494414,Pettigo,,,
52220084,-7.6833330,55.1833330,Rosnakill,,,
52220087,-7.8351806,54.1941569,Bursan,,,
52220090,-7.8166670,55.1000000,Glenieraragh,,,
52220104,-8.2401261,52.0948833,Spurree Cross Roads,,,
52220111,-9.3250744,52.0561053,Kilquane,,,
52220113,-8.5786917,53.6779163,Williamstown,,,
52220115,-6.1472220,53.5633330,Balcunnin,,,
52220122,-8.4422220,52.2408330,Farahy,,,
52220124,-6.5067231,53.3174331,Riversdale,,,
52220127,-9.2269440,52.4950000,Tooreendonnell,,,
52220132,-7.6575000,54.7908330,Ballyarrell Lower,,,
52220136,-7.7000000,53.4333330,Moyvoughly,,,
52220160,-7.3051573,52.9480957,Ballyroan,,,
52220164,-7.3390764,53.0424987,Pallas,,,
52220173,-7.2386110,54.0350000,Drung,,,
52220204,-7.6430560,53.2352780,Ballyfarrell,,,
52220208,-9.9993331,53.3878167,Malivey,,,
52220211,-7.3886110,55.0302780,Bunnamayne,,,
52220215,-7.6937240,52.7852475,Killenoher,,,
52220220,-6.3827710,53.6718608,Caulstown,,,
52220222,-6.8950000,54.3186110,Glaslough,,,
52220229,-7.0458330,53.2897220,Cushaling,,,
52220231,-8.0825998,53.2074341,Ballynakill,,,
52220233,-7.6416241,54.9406288,Pluck,,,
52220239,-6.0927326,52.9057188,Ballyvaltron,,,
52220242,-9.7186110,52.0450000,Kill,,,
52220248,-8.5933329,54.2719440,Strandhill,,,
52220251,-7.8781433,53.1102819,Ballywilliam,,,
52220254,-7.6725000,54.7797220,Drumfergus,,,
52220256,-8.6138890,54.6650000,Bogagh,,,
52220259,-8.8588923,51.8798157,Larchill Cross Roads,,,
52220262,-8.0827705,53.8826748,Hill Street,,,
52220265,-8.8555560,52.2922220,Ballinla,,,
52220274,-6.3184078,54.0405128,Ballymakellelt,,,
52220278,-7.5687785,52.8558274,Coneyburrow Bridge,,,
52220291,-7.1631116,53.2930332,Esker Bridge,,,
52220294,-8.1550000,54.5713890,Dromore,,,
52220297,-9.1280618,52.9377794,Willbrook,,,
52220304,-8.9366670,51.9650000,Carrigthomas,,,
52220308,-7.7617266,53.5617282,Ballymahon,,,
52220310,-9.6219440,54.2077780,Barroosky,,,
52220315,-7.9508330,53.3008330,Derryharney,,,
52220318,-6.5477580,53.9195878,Tallanstown,,,
52220325,-9.2286139,53.1393992,Aghaglinny North,,,
52220338,-6.6944791,52.8807968,Rathvilly,,,
52220341,-9.7011826,52.1685671,Castlemaine,,,
52220349,-6.2543213,53.7673715,Tobertoby,,,
52220352,-6.2829351,53.8440456,Ferrard Cross,,,
52220356,-8.9500000,53.7500000,Barnycarroll,,,
52220359,-6.8829997,53.9620794,Kilcrossduff,,,
52220362,-10.1715557,51.6039087,Ballynacallagh,,,
52220365,-6.8239835,53.3035397,Coolearagh,,,
52220369,-7.0176325,53.0186712,Bert Bridge,,,
52220377,-7.6093199,54.0148427,Killegar,,,
52220379,-9.1707987,51.7652538,Togher Bridge,,,
52220383,-6.5832293,52.3729473,Glynn,,,
52220388,-6.9080560,54.3694440,Burns Bridge,,,
52220392,-9.1798204,53.8367877,Manulla,,,
52220395,-8.7744440,53.0652780,Kilbeacanty,,,
52220398,-6.2713262,52.8239016,Ballykillageer Lower,,,
52220402,-8.6355274,53.2751137,Kiltullagh,,,
52220406,-7.5434065,54.0231599,Croaghan,,,
52220410,-6.6126437,53.0222676,Donard,,,
52220412,-9.1658330,52.0491670,Toorboney,,,
52220415,-9.7878908,54.3306592,Portacloy,,,
52220418,-7.7860892,53.9465114,Cloone,,,
52220422,-9.4208264,52.7008367,Cooraclare,,,
52220433,-8.7252780,52.1744440,Dromdowney,,,
52220435,-6.9577492,52.3095817,Burntschool Cross Roads,,,
52220438,-9.1294440,54.1627780,Castleconor,,,
52220440,-7.0202889,53.7140612,Crossakeel,,,
52220442,-6.8755560,54.2633330,Killyneill Cross Roads,,,
52220443,-7.6859318,53.6325035,Carrickboy,,,
52220449,-8.7097220,51.8855560,Ballineadig,,,
52220455,-9.1384953,51.8554613,Derryvane,,,
52220456,-8.0963890,52.6880560,Inch,,,
52220457,-9.7667165,51.5632786,Ballyroon,,,
52220458,-7.0371936,54.3996670,Cavan,,,
52220459,-9.6666670,52.1166670,Listry Bridge,,,
52220461,-8.9721099,51.5959175,Kilruane Bridge,,,
52220471,-6.7808600,53.9411966,Magheracloone,,,
52220475,-7.3833330,53.5166670,Rathcolman,,,
52220478,-9.5297119,52.7309073,Doonbeg,,,
52220481,-8.9613890,54.0116670,Creggaun,,,
52220484,-8.9825811,51.6595260,Gearagh,,,
52220487,-9.0330560,53.9716670,Callow,,,
52220493,-6.4641985,54.0697707,Dungooly Cross Roads,,,
52220496,-8.5188768,52.1926653,Skenakilla Cross Roads,,,
52220502,-7.3319440,55.1483330,Illies,,,
52220508,-8.8920935,52.1131938,Shronebeha,,,
52220511,-7.2747220,52.7225000,Tower Bridge,,,
52220516,-9.4046456,52.1807312,Scartaglin,,,
52220519,-7.9091785,54.0263709,Castlefore,,,
52220531,-6.6300663,52.7771786,Killinure Bridge,,,
52220534,-7.7229107,54.1296809,Moneynure,,,
52220536,-6.2348889,52.6108771,Pollshone Cross Roads,,,
52220539,-7.7283330,54.0177780,Drumlea,,,
52220540,-7.1802780,53.1780560,Derryvilla,,,
52220541,-6.6402920,53.0654606,Crehelp,,,
52220544,-8.5788648,53.9013669,Ballaghaderreen,,,
52220548,-8.0636110,53.9908330,Leitrim,,,
52220551,-10.1772220,52.1505560,Gowlin,,,
52220554,-7.5238890,53.0050000,Clonincurragh,,,
52220559,-7.4616670,55.0547220,Baylet,,,
52220564,-7.7958330,54.0280560,Aghoo,,,
52220570,-7.3375000,55.3691670,Slievebane,,,
52220574,-8.5833330,52.1666670,Clashnabrock,,,
52220576,-8.2544440,51.8622220,Ballymore,,,
52220588,-7.7166670,53.8666670,Ballinamuck,,,
52220590,-8.0643036,54.2046275,Shass,,,
52220605,-7.2943892,53.0863568,Larkin’s Cross Roads,,,
52220608,-6.3797783,53.2685033,Marlfield,,,
52220609,-7.3415454,53.5263035,Mullingar,,,
52220615,-7.2344440,52.8486110,Moyhora,,,
52220619,-8.2275000,54.3111110,Shanvaus,,,
52220623,-6.2622712,53.6285486,Stamullen,,,
52220627,-7.1659550,53.4206576,Baltinoran,,,
52220632,-6.7911706,53.4160996,Cloncurry,,,
52220635,-6.7913741,52.3764639,Ballynagrallagh,,,
52220643,-6.2835770,52.8583340,Black Bridge,,,
52220661,-8.9505560,51.7961110,Moneynacroha Cross Roads,,,
52220665,-6.6374363,53.1250019,Ardinode East,,,
52220672,-8.9946250,51.6524344,Argideen Bridge,,,
52220675,-6.9335442,52.2211436,Duncannon,,,
52220678,-9.4163890,51.4700000,Kilmoon,,,
52220682,-6.8770075,52.1773966,Graigue Little,,,
52220684,-7.6757074,54.1212699,Bawnboy,,,
52220685,-9.8711598,53.3511310,Moyrus,,,
52220686,-7.2994440,55.3327780,Umgall,,,
52220688,-9.1333404,53.1166635,Clareville,,,
52220692,-8.5474944,52.4755288,Bruff,,,
52220697,-6.2832703,53.3098292,Terenure,,,
52220702,-7.6241670,54.8013890,Carrickcolman,,,
52220707,-8.4372220,54.5855560,Killurtan,,,
52220712,-9.4148971,52.8004132,Mullagh,,,
52220717,-9.1341670,52.0413890,Kippagh,,,
52220720,-9.5864306,53.2554521,An Caorán Mór,,,
52220723,-7.3144440,55.3450000,Keenagh,,,
52220730,-9.8591670,54.2080560,Pollagarraun,,,
52220737,-8.0177780,54.0122220,Lisconor,,,
52220738,-8.3513890,53.4016670,Lisnascreena,,,
52220739,-9.3516670,52.9858330,Carrowauff,,,
52220741,-8.5536110,54.1894440,Glen,,,
52220742,-7.5302780,55.1941670,Muineagh,,,
52220743,-8.4766670,54.3183330,Rathcormack,,,
52220746,-9.1269796,51.8420889,Inchigeelagh,,,
52220749,-9.2115154,52.3578009,Dromresna Bridge,,,
52220753,-6.7478040,52.9607355,Tinoranhill Cross Roads,,,
52220759,-6.5025000,53.4038890,Milestown,,,
52220764,-7.8602780,54.0241670,Foxfield,,,
52220765,-7.0436110,54.0213890,Dernakesh,,,
52220766,-7.3023473,54.0246717,Cullentragh,,,
52220771,-9.1430560,52.8119440,Balleen Bridge,,,
52220774,-10.0730560,51.8480560,Glanbeg,,,
52220778,-7.8697220,52.8236110,Killea,,,
52220781,-6.1806911,52.9340766,Cunniamstown Beg,,,
52220786,-7.2017883,52.9611523,Timahoe,,,
52220788,-6.4312312,53.9701019,Gibstown,,,
52220791,-6.2117130,53.2932235,Mount Merrion,,,
52220794,-7.0197487,53.0449153,Kilberry,,,
52220798,-7.9847634,54.7954667,Letterkilley,,,
52220806,-6.6531555,52.2295313,Duncormick,,,
52221948,-8.4097293,52.7111081,Newport,,,
52221963,-6.9304286,53.3338051,Windmill Cross,,,
52221968,-7.4382848,52.6621702,Tullaroan,,,
52221974,-9.0490439,53.0346458,Fahee,,,
52221982,-8.3013727,51.7821523,Myrtleville,,,
52221985,-9.0830560,51.8708330,Rassmore,,,
52221989,-9.9202780,52.0816670,Knockaunroe,,,
52221997,-6.5286235,52.9354218,Cranareen,,,
52221999,-6.9815756,52.9690609,Dunbrin Lower,,,
52222002,-6.6515065,52.3841744,Barmoney Cross Roads,,,
52222005,-6.3360044,53.6056524,Heathtown Cross Roads,,,
52222008,-8.9509359,51.7335368,The Hatters Cross Roads,,,
52222012,-6.7052014,52.3544942,Wattle Cross Roads,,,
52222017,-7.8390959,53.0824042,Kingsborough,,,
52222021,-8.3402780,54.2691670,Fivemilebourne,,,
52222025,-7.7200000,52.6716670,Twomileborris,,,
52222030,-7.1494394,52.8685602,Kill,,,
52222036,-10.4330560,52.1030560,Glanfahan,,,
52222040,-9.6333330,52.1166670,Kilnarovanagh,,,
52222046,-8.3434571,54.9492525,Drummeen,,,
52222051,-8.7261909,51.8745301,Farran,,,
52222057,-8.2577780,54.6630560,Bonnyglen,,,
52222062,-8.6000000,52.1333330,Ballymagooly,,,
52222066,-7.5094440,54.0283330,Snakeel,,,
52222067,-7.4953831,53.1438004,Clarahill,,,
52222080,-6.8333330,53.8833330,Woodfort,,,
52222090,-8.3837486,51.8641297,Oldcourt,,,
52222099,-6.9019459,54.1659452,Corvoy,,,
52222104,-8.5975000,52.0502780,Barrack,,,
52222116,-7.2511110,53.4211110,Drumman,,,
52222137,-9.3677780,53.9858330,Ballynagoraher,,,
52222140,-9.4604371,51.5626308,Ballydehob,,,
52222142,-9.3780560,53.8850000,Drumminagainran,,,
52222150,-6.2627713,53.9998088,Rampark,,,
52222154,-8.4475000,54.8027780,Sandfield,,,
52222158,-9.1580560,53.8683330,Balloor,,,
52222161,-7.0768613,53.0844576,Courtwood Bridge,,,
52222314,-7.5499685,54.9381234,Lismoghry,,,
52222337,-9.6802780,52.0997220,Ballymalis Bridge,,,
52222340,-8.0650000,52.0205560,Murtey’s Cross Roads,,,
52222365,-6.7148945,53.0516203,Cross Keys,,,
52222373,-7.8708330,54.8186110,Welchtown,,,
52222376,-7.7491670,54.0400000,Cuilmore,,,
52222388,-8.1600423,53.0952710,Newtown,,,
52222391,-6.5380942,52.2828939,Kate’s Cross Roads,,,
52222395,-6.7083978,52.9401946,Baltinglass,,,
52222398,-9.2519440,51.9816670,Cammeenavrick,,,
52222402,-7.3588890,55.2583330,Magheramore,,,
52222409,-9.2230560,52.3805560,Goulburn Bridge,,,
52222413,-7.4660124,52.9643772,Kilbricken,,,
52222416,-9.0333330,52.1166670,Dernagree,,,
52222417,-7.9133330,51.9211110,Ballymadog,,,
52222423,-9.4647220,52.2413890,Cloonagh Bridge,,,
52222425,-6.9290032,54.1191285,Balladian,,,
52222428,-9.3088908,52.8875009,White’s Bridge,,,
52222436,-7.0719769,53.1786751,Clogheen,,,
52222439,-8.4171245,51.9567458,Upper Glanmire Bridge,,,
52222441,-9.4500000,51.9333330,Crossmount,,,
52222444,-6.3067123,54.0216360,Jenkinstown Cross,,,
52222447,-8.4677681,51.9169406,Kilbarry,,,
52222450,-6.4941670,52.3258330,Clonard Little,,,
52222455,-9.2858330,54.0052780,Tawnagh,,,
52222457,-8.3675000,54.2716670,Ballynamona,,,
52222467,-9.2358330,52.9611110,Ballagh,,,
52222470,-8.8343323,52.2012625,Castlecor,,,
52222488,-9.2258163,53.7599917,Clogher,,,
52222495,-6.9600000,54.0930560,Aghnamullen,,,
52222502,-8.5138892,51.9259990,Killeens Cross,,,
52222504,-7.9797220,54.8783330,Arbatt,,,
52222508,-6.6436234,52.9578420,Spinans Cross Roads,,,
52222511,-9.0616608,51.5669570,Ballyvireen Bridge,,,
52222529,-6.2602638,52.9669004,Clara Bridge,,,
52222532,-9.3191670,53.8991670,Derrynadiyva,,,
52222535,-6.1775000,52.9494440,Drumdangan,,,
52222544,-6.9564381,53.7513547,Carnaross,,,
52222554,-7.0809547,53.8347779,Virginia,,,
52222556,-10.3377780,52.1452780,Caherboshina,,,
52222562,-8.4330560,52.0952780,Power’s Bridge,,,
52222565,-10.1621784,52.2673916,Bréanainn,,,
52222566,-10.1718452,51.8271274,Waterville,,,
52222569,-7.0544073,55.2677141,Ballymagaraghy,,,
52222574,-7.9537579,53.3543179,Callowbeg,,,
52222578,-7.5713899,52.1041692,Garrynageragh,,,
52222581,-7.8881852,52.9913787,Brosna,,,
52222584,-8.3359594,51.9116039,Glounthaune,,,
52222587,-7.4928384,53.2743191,Tullamore,,,
52222589,-6.1378814,54.0125477,Boharboy,,,
52222594,-10.1914481,52.1599134,Lisdargan,,,
52222599,-9.4464183,51.8976815,Coolvard Bridge,,,
52222606,-7.8944440,53.9658330,Oghill Cross Roads,,,
52222608,-9.3155560,52.1452780,Leanevglissane,,,
52222620,-9.9055560,53.4216670,Aillenacally,,,
52222623,-9.2705560,53.0955560,Ballyelly,,,
52222635,-8.0704881,52.1363591,Marston,,,
52222643,-7.0462869,54.0044703,Kilnacrew,,,
52222645,-7.9155560,55.1388890,Cashelmore,,,
52222648,-7.0791769,54.2065340,Killina,,,
52222655,-8.0089112,53.9267332,Drumsna,,,
52222660,-6.2927780,53.7091670,Colp,,,
52222664,-7.2137301,55.1139873,Three Trees,,,
52222667,-9.4036110,53.8583330,Ranaghy,,,
52222671,-8.0077581,54.8642483,Cummirk Bridge,,,
52222675,-7.3957085,52.8456582,Durrow,,,
52222677,-10.1106900,53.5564592,Cleggan,,,
52222681,-7.1576350,53.4801804,Coralstown,,,
52222689,-6.2997220,53.6850000,Smithstown,,,
52222701,-8.8613614,53.4376380,Corrofin,,,
52222711,-6.7489110,52.9068430,Bigstone,,,
52222715,-9.6952323,52.4289057,Drommartin,,,
52222720,-8.4271099,52.2461730,Kildorrery,,,
52222726,-9.4344440,52.5308330,Leanamore,,,
52222728,-7.5536800,54.0757293,Carn Cross Roads,,,
52222731,-9.5072220,54.2066670,Cluddaun,,,
52222733,-8.7980560,51.8777780,Leary’s Cross Roads,,,
52222738,-9.4494654,52.5042841,Shronowen,,,
52222741,-8.2980560,53.1841670,Oxgrove Bridge,,,
52222745,-8.2176018,51.9735796,Lisgoold,,,
52222748,-6.5632540,52.2837375,Newbridge,,,
52222752,-6.9713890,53.2972220,Derrybrennan,,,
52222757,-6.8500000,52.5333330,Gowlin Old,,,
52222760,-8.4538229,54.4302562,Cliffoney,,,
52222762,-8.7361110,52.2783330,Rath,,,
52222778,-9.0805560,52.8677780,Kilnamona,,,
52222786,-8.4354471,51.8947981,Ballintemple,,,
52222790,-8.9611110,51.9566670,Bawnmore,,,
52222795,-8.6995151,51.6335357,Courtmacsherry,,,
52222798,-6.5536981,53.0689360,Lugglass Lower,,,
52222802,-7.2261110,52.8994440,Spink,,,
52222808,-9.8450000,54.1327780,Tristia,,,
52222813,-7.6566670,54.9147220,Drumadowan Low,,,
52222816,-7.3325000,53.9516670,Lisreagh,,,
52222818,-6.1299261,53.1921454,Kilbride,,,